"regime","tasks","algo","repeat","makespanAnalytic","makespanSim","doi","utilization","bestFitness","schedulerMs"
"small","50","IWHOLF","3","19.232","38.9325","1.768147058742408","0.5655638172490294","13.681138207762409","360"
"small","50","WHO","3","19.168333333333333","38.9325","1.7457539555534778","0.5728184070950352","13.633275508982496","31"
"small","50","WOA","3","22.45575","38.9325","1.9340870561315817","0.5170398079185362","15.960617410431016","110"
"small","50","PSO","3","17.930666666666667","38.9325","1.1842101469125306","0.6447148274836405","12.7172627257672","16"
"small","50","ACO","3","29.262999999999998","38.9325","2.360154418605401","0.4237010901137956","20.77499739389613","314"
"small","50","RR","3","22.378999999999998","38.9325","1.592940915878038","0.535602908977166","15.884266173100748","0"
"small","50","IWHOLF","4","21.616","4.611686063818E9","1.7931683157434042","0.5576721332963237","15.353556775798271","110"
"small","50","WHO","4","21.311333333333337","4.611686063818E9","1.8407971336265867","0.5432429145681482","15.147000315644222","47"
"small","50","WOA","4","22.259500000000003","4.611686063818E9","1.9923331638956834","0.501924084847668","15.830689432740487","47"
"small","50","PSO","4","17.4235","4.611686063818E9","1.5289466361923538","0.6540450636592342","12.376683812711848","16"
"small","50","ACO","4","26.029749999999996","4.611686063818E9","2.4162993628415133","0.4138560045076628","18.517483166789773","254"
"small","50","RR","4","23.558999999999997","4.611686063818E9","1.5780173808798958","0.5230829689998161","16.71327597834405","0"
"small","50","IWHOLF","5","22.011","44.44266666666667","1.8839515193394396","0.5307992216013206","15.642657809486574","156"
"small","50","WHO","5","22.011","44.44266666666667","1.7233741158691527","0.5295099419986977","15.635015723193847","32"
"small","50","WOA","5","21.554","44.44266666666667","1.6638991794877662","0.5401843432000248","15.30893965601438","47"
"small","50","PSO","5","17.2532","44.44266666666667","1.6337659353382266","0.61208278271084","12.275303461953659","93"
"small","50","ACO","5","24.074666666666666","44.44266666666667","2.0400448914951546","0.49018529159282237","17.107213323763578","109"
"small","50","RR","5","26.618000000000002","44.44266666666667","1.8751854749270895","0.4459337979312245","18.892579134366986","0"
"small","50","IWHOLF","6","25.2135","50.934","1.9455243911049174","0.5140002379677554","17.892526148164915","156"
"small","50","WHO","6","25.590249999999997","50.934","1.9318053213708684","0.5176505049123528","18.154470114594833","47"
"small","50","WOA","6","23.63225","50.934","1.8879048388433586","0.5296877148811476","16.77806392747782","32"
"small","50","PSO","6","17.873","50.934","1.4582842226383539","0.6857373785411887","12.678292997569562","0"
"small","50","ACO","6","29.264000000000003","50.934","2.5354757071062317","0.39440330554036807","20.793252793693203","78"
"small","50","RR","6","39.965","50.934","2.460172517973348","0.3635121147670877","28.289454991468542","0"
"small","50","IWHOLF","7","22.811500000000002","46.168","1.8645989134923049","0.5363083678553946","16.200387435317996","94"
"small","50","WHO","7","22.464750000000002","46.168","1.6810710034349532","0.5948588714912622","15.93092088872437","47"
"small","50","WOA","7","23.6495","46.168","2.021525643039319","0.4946758916679","16.807323514651593","32"
"small","50","PSO","7","19.3735","46.168","1.6111057788428456","0.620691709465679","13.755797776102437","15"
"small","50","ACO","7","28.291","46.168","2.2254643168705837","0.44934443226939075","20.08016988616271","109"
"small","50","RR","7","31.347","46.168","2.049247371889634","0.4429949171106219","22.21246389346129","0"
"small","50","IWHOLF","8","25.092","51.084999999999994","1.9449957848218575","0.5141399317179447","17.80740780972571","110"
"small","50","WHO","8","22.3806","51.084999999999994","1.8907163430572562","0.5289000667244548","15.902285797135526","32"
"small","50","WOA","8","35.4715","51.084999999999994","2.2060334891009954","0.43443997293601905","25.11001968257424","94"
"small","50","PSO","8","23.247999999999998","51.084999999999994","1.6600919781977252","0.6023762617572838","16.475891720382702","15"
"small","50","ACO","8","35.4715","51.084999999999994","2.2060334891009954","0.43443997293601905","25.11001968257424","110"
"small","50","RR","8","36.426","51.084999999999994","2.1181386940377678","0.4132270676622927","25.7801388144032","0"
"small","50","IWHOLF","9","25.834999999999997","54.105500000000006","2.032186312456282","0.4920808657505968","18.338485055897632","126"
"small","50","WHO","9","26.82133333333333","54.105500000000006","2.1521503482861255","0.4646515522469675","19.043145385073544","32"
"small","50","WOA","9","29.822499999999998","54.105500000000006","2.1201457389140677","0.4716656886578925","21.140257580348333","31"
"small","50","PSO","9","21.372500000000002","54.105500000000006","1.566551406304687","0.6383448356532927","15.147574119619248","16"
"small","50","ACO","9","40.339","54.105500000000006","2.8070892474473865","0.3562409000388375","28.570782192360713","93"
"small","50","RR","9","23.5825","54.105500000000006","1.2204738023820252","0.5998403830524047","16.688821575203377","0"
